level_0,index,Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment,lengthContent,Language,scoreSA,topics
11676,12096.0,17407.0,11378,Maher Alabdulkarim,https://play-lh.googleusercontent.com/a-/ALV-UjU2FipiUK0iwPC7Esl8PuuTalHn-mffHBWfZNbH2s7bwrA,"App is ok, Amazon service is ok, but very annoying notifications and no real offers",3,0.0,26.7.0.100,2023-04-13 11:16:22,,,26.7.0.100,1,83,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
16068,16634.0,23671.0,19309,tim marsh,https://play-lh.googleusercontent.com/a-/ALV-UjWB61VHcD3wWRVfzYy8Yl9LnL0rBaY7cb0UxEjNLJ4JQBc,I have a hard time in search on this app.,3,0.0,24.11.0.100,2022-06-21 00:31:30,,,24.11.0.100,1,41,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
13545,14027.0,19891.0,9369,Casey S,https://play-lh.googleusercontent.com/a-/ALV-UjWEWAOXnM9XLI30dQVqfxtqghcmynuWuMKLgKXADtZ2DWI,"I loved this app for ages, then i lost my phone, now I'd have to call to update my number, i have severe anxiety so that's a big no. So I'm uninstalling the app, and Amazon loses out on my more impulsive purchases.",3,0.0,24.21.4.100,2022-12-03 18:18:29,,,24.21.4.100,1,214,en,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
10743,11121.0,16208.0,5762,Finlay Clardy,https://play-lh.googleusercontent.com/a-/ALV-UjVjtDHO62uncUTb2OIhSRv-Vj0PCUNFAkWPFaoebHbz9hLj,Why did you move the search bar?? It should be optional for us to move it on the bottom??? I freaking hate it!!,3,2.0,26.12.0.100,2023-06-10 00:09:03,,,26.12.0.100,1,111,en,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
845,,,21314,,,it was to be 5 stars however they have changed the scale so now one takes multiple steps to add any item to is second wishlist. more change it so they made it simple again.,3,,,,,,,1,172,,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
9103,9421.0,14091.0,17278,Shawn Walsh,https://play-lh.googleusercontent.com/a/ACg8ocLHXQDT5x5yAvDu37Jy7jiqLBp0kJX2c6ariwu_6Foe=mo,"Like and dislike Love / hate Delivery service is the best I use to like the bad reviews part of the reviews, but they eliminated it So now it's hard to tell if there are a lot of problems with a product or customer service Many third parties now also I look for prime or I avoid products now Lots of Chinese junk Where's all the USA stuff Why isn't it promoted more Made in the USA",3,0.0,26.15.0.100,2023-08-21 23:27:01,,,26.15.0.100,1,381,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
2003,,,20462,,,"yet more advertising accompanied that latest update, wondered if he wasn't making great enough profits already.",3,,,,,,,1,111,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
8081,8366.0,12497.0,2480,ciera klein,https://play-lh.googleusercontent.com/a-/ALV-UjWPXsbmp4kGCfloy2G__da10XCT52lS03lBEz4MuHysigw,Glitches and is super slow all the time,3,1.0,26.19.4.100,2023-10-09 18:45:26,,,26.19.4.100,1,39,en,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
511,,,9653,,,the ability to track my package became very important to me. to know why it's so frequent stops away since i don't leave the house means a lot. unfortunately your program does just show me that it's in transit. i receive emails and text updates telling me this but the map does not update confirm that it has been in route to my house. doesn't even show me where the car is at home. it still tells me after it gets close. it's kind of defeats the purpose of having the ability to track my package.,3,,,,,,,1,497,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
14691,15203.0,21443.0,17578,Nari Hyunji,https://play-lh.googleusercontent.com/a-/ALV-UjWyQJS02xfiR0XChEaBbw4omRoYRu3SrFVUOSfBlKY7Uc4,"Would have given it 4-5 stars but what's with it? Why has it become so slow despite the limited internet And also, it never gives the exact time you'll receive your order, it's never the exact date mentioned Please fix it, I really love this app, I'm not ready to change it for another",3,0.0,24.17.0.100,2022-09-23 14:59:17,,,24.17.0.100,1,285,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
1230,1269.0,1896.0,13985,Alex,https://play-lh.googleusercontent.com/a/ACg8ocKHcCBmfyaghebCvgLevw8UcEfKo152YTnUqOzwjnhg6ig=mo,"Why is there not the option to choose my country namely South Africa, and Rand as the currency?",3,0.0,26.23.4.100,2023-12-26 05:01:38,,,26.23.4.100,1,95,en,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
1543,,,21335,,,on placing an icon when at click mike on phone management works...,3,,,,,,,1,66,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
259,,,14765,,,"awesome shopping experience but to ignore this bug in the game which is really beginning to annoy me : occasionally when you start the app there is a splash and reminding you on prime, you tap the acknowledge port plus we are left with any blank screen. the solution is simply restart the device but be unable to do anything.... if the app ends without the blue screen then all is cool..... ॥",3,,,,,,,1,392,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
15739,16297.0,23122.0,13981,Melissa Houck,https://play-lh.googleusercontent.com/a-/ALV-UjU1mkk2aj4JReQgBrX0-4bNB3ZG-zmq8KtXwdP9tsO5Gg,"Freezes constantly when utilizing the Wish Lists feature. It's been like this for years at this point; same on every phone I've ever had it on. Trying to change priority of list items/move them to diff lists is a huge pain in the butt, to the point where I usually don't even bother w/ it unless it's really important. Even when it doesn't freeze, it always lags ridiculously when opening the drop-down menus and selecting on that. Then it has bouts of lagging/freezing while just browsing the lists.",3,2.0,,2022-07-14 06:20:49,,,,1,500,en,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
10778,11158.0,16248.0,5194,Kazmeyer 88,https://play-lh.googleusercontent.com/a/ACg8ocLSn7zltUujkGo5fJtAYsl_WB-NInue0k8FHKAw-CkD=mo,"Keeps locking up upon load.. Has always been an awesome app but for some reason it now locks up upon loading. Have cleared cache and data, restarted phone and reinstalled. No luck.. Please fix!",3,0.0,26.12.0.100,2023-06-09 12:13:24,,,26.12.0.100,1,193,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
8407,8699.0,13085.0,18367,Kirk Moldstad,https://play-lh.googleusercontent.com/a-/ALV-UjXTaPpKzsXAWQHQ_wAkUCJhcI5ik1s_--0icPzD405AS3t9,I come to buy not see full screen ads when I open the app forcing me to wait... Do you want me to spend money in your app? Or do you want to annoy me to the point that I leave.....,3,0.0,26.18.4.100,2023-09-30 00:31:37,,,26.18.4.100,1,180,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
4317,4487.0,6545.0,3351,Tony,https://play-lh.googleusercontent.com/a-/ALV-UjX9uybkLuJJPpI31vFFMBrMTm8g-_lgasYxzA1Jhx5K5g,I don't need a stupid little video of some dumb blonde girl touching a product all over to make me want to buy it. I'm a professional and I want to scroll through and SEE the product picture just there. Keep the annoying influencers or whatever to tiktok.,3,1.0,26.22.0.100,2023-11-21 20:54:14,,,26.22.0.100,1,255,en,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
5667,5909.0,8825.0,20156,Deborah Gomez,https://play-lh.googleusercontent.com/a/ACg8ocIi8jmOSv_Eb8bFbEvol8iGu3j7nJukee51crAU1_Pu=mo,Why is this app suddenly saying that it's not supported on tablets? This never happened to me before.,3,0.0,26.21.0.100,2023-11-07 17:44:07,,,26.21.0.100,1,101,en,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
15086,15619.0,21993.0,22528,Kittensforworlddomination Bark,https://play-lh.googleusercontent.com/a-/ALV-UjXLDzemOFPyMvgmmQGkQc24wPN-TVKTMg-pgaqjY8A0Jys,Lately everytime I open the app there's a full screen unskipable add for the two rings or something.,3,3.0,24.15.2.100,2022-09-02 01:41:35,,,24.15.2.100,1,100,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
14394,14898.0,21024.0,21249,Leah Margolis,https://play-lh.googleusercontent.com/a/ACg8ocK_vm0v5m1ps9n9znt-0_uaSh4hQF4g3oYCJL2lzwmh=mo,Keeps switching to Spanish. VERY ANNOYING.,3,0.0,24.18.0.100,2022-10-12 06:44:16,,,24.18.0.100,1,42,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
2006,,,4535,,,everything's ok. some they are but,3,,,,,,,1,34,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
1907,,,20454,,,worked late on update. but do kids try to fight but usually people break them?,3,,,,,,,1,78,,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
12844,13306.0,18955.0,15009,Tami Miozzi,https://play-lh.googleusercontent.com/a/ACg8ocL2W26JNvO76RVxnoAmu8CGhBmS3UQATr0kHXT37EHX=mo,"If I speak to a real person customer service is usually very helpful for issues with refunds or other product questions. BUT what I'm having problems with is at least 3 days a week I am getting a message that says: Sorry there must be a problem at our end. When I ask for help with this, The ""supposed"", tech person I am speaking to treats me like I'm the only person this is happening to. After reading all of these comments,9 I am being validated and finding out I'm not!",3,0.0,24.22.0.100,2023-01-15 09:58:27,,,24.22.0.100,1,473,en,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
3322,,,15414,,,unable to install its backup app,3,,,,,,,1,32,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
1913,,,3355,,,"sometimes information on amazon is convenient, but they will also see any from my bad ads or help check sellers mislead consumers about product materials. it all...",3,,,,,,,1,164,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
9403,9736.0,14492.0,22392,Christina Nadera,https://play-lh.googleusercontent.com/a-/ALV-UjVBMLBEpYZ6sgp7ZijAdC562PtwQYdYUOgSHUEtHJX2hTv5,sometimes I receive cheaply made or returned bad quality products.,3,0.0,26.15.0.100,2023-08-06 12:39:56,,,26.15.0.100,1,66,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
16213,16784.0,23898.0,1288,BliTzer,https://play-lh.googleusercontent.com/a-/ALV-UjXanIe6nC4F-FL6lYgL55ZoA9wd6lmn3LU6cu2OFeXdZAw,Why is Amazon app having issues after update? Keeps asking me to reload constantly after update. Android 12,3,0.0,24.11.0.100,2022-06-13 14:48:53,,,24.11.0.100,1,107,en,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
2875,,,9819,,,"i try to get the box and reinstall it to show prime shipping, otherwise all devices in the store were not prime and had additional shipping and credit history! like this sense of visibility if everybody know to reinstall!",3,,,,,,,1,221,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
13772,14258.0,20194.0,19060,Suzanne Wilgus,https://play-lh.googleusercontent.com/a/ACg8ocLnIYYvK8jpz8hRfl3S20arjYHVmmI5R254LxSf3NJh=mo,"I need help with Fresh order in system. Few times able to select, chat and got no where. Only want my order, never had a problem before this. However yesterday starting yesterday actually starting the night before it took me basically two days to get a regular Amazon order released in the system never could figure out what was wrong with that either but I believe it has finally released I have seen some expected delivery dates. Has something changed that I don't realize?",3,0.0,24.21.4.100,2022-11-20 15:12:37,,,24.21.4.100,1,475,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
12710,13165.0,18769.0,19124,Wilson2020L,https://play-lh.googleusercontent.com/a-/ALV-UjVnu2UNY224eobP6YQkHhMRnt_ehvsFmlXNkRPHLbYxgcae,It's a very good shopping app an I recommend but there are scams for shoe ads so be careful. But overall I love it but some times my packages dont come in as they say,3,0.0,26.2.0.100,2023-01-25 09:04:45,,,26.2.0.100,1,166,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
15218,15758.0,22238.0,6794,Brooke Rydel,https://play-lh.googleusercontent.com/a/ACg8ocKUJP622ALBRj2wSZHzzO88r6WUSyRbv6WU-vRUUWCYyg=mo,The albums are sketch sometimes but shi comes fast and stuff,3,0.0,,2022-08-19 18:38:56,,,,1,60,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
