level_0,index,Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment,lengthContent,Language,scoreSA,topics
4364,4536.0,6609.0,10169,Stephen OConnell,https://play-lh.googleusercontent.com/a-/ALV-UjU_pPva8XqtYeUv10PyFh1jgxNo_p0MUXkCMlfoqbn15uA,"enjoy using amazon for online shopping. Easy to use, good prices and fast delivery. A good service.",5,0.0,26.22.0.100,2023-11-21 13:49:24,,,26.22.0.100,2,99,en,4,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
911,,,22098,,,charlie always had previous experience with this app any problem whatsoever,5,,,,,,,2,75,,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
7895,8179.0,12154.0,17144,Patricia Cole,https://play-lh.googleusercontent.com/a/ACg8ocLX4JX8k3s1IumGBzRG1fphDBjS19g7vTK1bUoqaZI2=mo,Amazon shopping is the only way to go.,5,0.0,26.19.4.100,2023-10-13 20:38:10,,,26.19.4.100,2,38,en,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
15284,15827.0,22366.0,3865,Sadia Amir,https://play-lh.googleusercontent.com/a/ACg8ocKBySFn2PapJDM6u2RfMCZoqZu4yOb3gY29gT7bohhCZA=mo,Amazon has everything in this world! Exept Pets :(,4,0.0,24.14.0.100,2022-08-14 12:13:33,,,24.14.0.100,2,50,en,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
15866,16425.0,23321.0,16028,Pete Arthur,https://play-lh.googleusercontent.com/a-/ALV-UjUCGstHDV2PbxP4Ye5HdAsJCp0T5M4IOHgPAIlQzVCFGIs,had very little issues customer service is helpful,4,0.0,24.12.6.100,2022-07-04 19:42:07,,,24.12.6.100,2,50,en,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
2555,,,16976,,,"not weird that the wishlist thumbnails never found them, and that the actual stuff used for the animation is no longer there",4,,,,,,,2,124,,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
12697,13152.0,18752.0,9264,Jennifer Renee,https://play-lh.googleusercontent.com/a-/ALV-UjX6eaSHyiSFlc_9_cZNcIi5lkVBcXHRrQDp-wo1e88meak,"Cant give 5 starts until they give us DARK MODE! I am in tech and stare at screens all day. I want dark mode for as much as possible, too much bright white kills our eyes. Give us the dark mode option!!!!",4,0.0,26.1.2.100,2023-01-26 15:33:05,,,26.1.2.100,2,204,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
16336,16912.0,24120.0,23925,Stephanie Bryant,https://play-lh.googleusercontent.com/a-/ALV-UjU_qwl0hs2NhsKpn1cFLotdC3xPolHhKJ1cLf7Uf9gFUtAZ,"Can't get the Amazon Smile to work on my phone. When I select enable notifications I get an error, saying to try again and I have.",4,1.0,24.11.0.100,2022-06-08 13:45:14,,,24.11.0.100,2,130,en,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
11786,12207.0,17553.0,1909,Alexandros Tzanavaris,https://play-lh.googleusercontent.com/a-/ALV-UjWhxd9qV0vMw3lHqNcYeB6a_rES06FesBQDl375MPPR3zHM,"The app works again, so, that's a plus.",4,0.0,26.7.0.100,2023-04-06 08:08:24,,,26.7.0.100,2,39,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
13857,14347.0,20304.0,3028,Elizabeth Hall,https://play-lh.googleusercontent.com/a/ACg8ocLuZMhgce9saXvlNQ2QZdc4SS6qqz01e5eghnEYWJ-V=mo,Would be a good app if you could change the language back to English once it changes for some reason.,4,0.0,24.21.4.100,2022-11-15 20:23:31,,,24.21.4.100,2,101,en,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
2034,,,14833,,,should have an impressive total of advance and save orders.,4,,,,,,,2,59,,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
2384,,,10818,,,man usually can literally find anything and everything over the,5,,,,,,,2,63,,4,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
933,960.0,1460.0,18790,Patricia Walker,https://play-lh.googleusercontent.com/a/ACg8ocJuErCFVqyODlu50U-mD0tbMgCpc37Culp5oNHt_ZPT=mo,I LOVE AMAZON... They will let you return anything... They are amazing... ❤️💓❤️,5,0.0,26.23.4.100,2023-12-29 09:28:05,,,26.23.4.100,2,79,en,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
5269,5486.0,8147.0,21624,Julie Cunningham,https://play-lh.googleusercontent.com/a-/ALV-UjXIYcRZ6kg00P4UtuMokQ_z6b9yJmDaZ1_hUO_KigtK3cc,"I've never had an issue with Amazon for years, but lately, when I go to checkout, it looks encrypted. I'm trying to place an order,spoke to help centre did as they asked was okay for one transaction now its crashed again. Thit isn't like Amazon at all. Can't give really bad negative feedback. I've never had an issue, but it's now getting annoying.",4,16.0,26.21.0.100,2023-11-11 23:03:16,,,26.21.0.100,2,349,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
1329,1372.0,2052.0,21705,Angela S. (Enchantress6274),https://play-lh.googleusercontent.com/a-/ALV-UjUwBmRaNd6utjojMXTKWLY9EOnHU0j8K5cMs-Y3XErI2kA,It's fun and easy to shop for whatever your heart's desire on the Amazon app!!,5,0.0,26.23.2.100,2023-12-24 16:33:10,,,26.23.2.100,2,78,en,4,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
14560,15069.0,21251.0,9088,Samihullah Tokhi,https://play-lh.googleusercontent.com/a/ACg8ocLpb8XDnrYUDdwjwijG-JryDgyQx-92j07_nCEv9DO0=mo,Please add a native dark mode option to the app.,4,1.0,24.18.0.100,2022-10-02 04:22:46,,,24.18.0.100,2,48,en,3,"['dark', 'option dark', 'option', 'users option dark', 'users option', 'dark mode', 'option dark mode', 'mode', 'add', 'add option', 'good just', 'create', 'instock alert', 'just use dark', 'instock', 'gps galaxy', 'instock alert notification', 'google cart option', 'google cart', 'items actions', 'good just want', 'purchase add option', 'experience general', 'experience general option', 'good just use']"
14438,14944.0,21081.0,15955,Leroy Jr. Jackson,https://play-lh.googleusercontent.com/a/ACg8ocJHCbffR8Z2cjlXYu6R5LE0F-4lt5VTLXCQDZPt2jJf=mo,Never had any problems with this App. easy to return unwanted items.,4,0.0,24.18.0.100,2022-10-09 18:47:57,,,24.18.0.100,2,68,en,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
269,,,1521,,,"most gifts i have bought arrived with tact and are worth the price, also relatively good quality! just lately some things either came in broken or not at all!! you could feel it's one of the holidays because that's just a excuse or some reckless drivers / delivery people! please feel more careful......",4,,,,,,,2,303,,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
7543,7819.0,11492.0,2995,CATHY CC LOWAS,https://play-lh.googleusercontent.com/a-/ALV-UjXGiibcMXknyGmwU8lE81rV4WoaA5VlGoALZhu8NDnHdmA,"I love Amazon. Anything you can think of, they got it!",5,0.0,26.20.0.100,2023-10-24 01:03:14,,,26.20.0.100,2,54,en,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
3137,3249.0,4686.0,22145,Lynndell McDvll,https://play-lh.googleusercontent.com/a/ACg8ocL7WedUIyHHBCp5_2cCw77v5bTbGdnLWjWPhqysqJ9b=mo,the best place to get what u want without the hassle of extra lifting .great delivered to my door,5,0.0,26.22.0.100,2023-12-04 23:14:26,,,26.22.0.100,2,97,en,4,"['great delivered', 'best place', 'place wanted money', 'place wanted', 'place want hassle', 'ya sister', 'money extra', 'training great', 'lifting great delivered', 'lifting great', 'hassle extra lifting', 'hassle extra', 'training great delivered', 'money extra training', 'great delivered ya', 'great delivered door', 'want hassle', 'fast delivery best', 'prime fast delivery', 'extra training great', 'extra training', 'want hassle extra', 'extra lifting', 'wanted money', 'best place wanted']"
16745,17334.0,24786.0,4549,jamil bowen,https://play-lh.googleusercontent.com/a/ACg8ocIlcg03dcBiatz19vIsiudZraFHdOQn_7lsT8C8zvbj=mo,Amazon app is pretty decent just need to be updated and more stable Great app to shop on to find innovative products,4,0.0,24.9.0.100,2022-05-14 00:27:11,,,24.9.0.100,2,116,en,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
3306,3423.0,4972.0,1501,Daysha Grace L. Argrow,https://play-lh.googleusercontent.com/a-/ALV-UjU-GVQk52Txxen41HSOlO2Y8UMh1vXzdIjskk_tHiBONfk,Amazon is a life saver when you're not able to get certain items when you are out.,5,0.0,26.22.0.100,2023-12-02 20:28:35,,,26.22.0.100,2,82,en,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
1635,,,291,,,i only think i say how not corporate taught me < 3 ≤,5,,,,,,,2,52,,4,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
1775,,,20755,,,i've continued practicing for the past couple of days to simply order my phone case and for a reason i don't. is made me very uncomfortable because everything shouldn'tt keep happening and i have no explanation as to why. [UNK],4,,,,,,,2,227,,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
2501,,,1292,,,handy app! super app extra! amazon really awesome!,5,,,,,,,2,50,,4,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
541,,,20170,,,"app is pretty fun. i had to start using something in order but back up orders from a wrong location. it's been a couple months, and i admit it's much more profitable. direct help from customer support continues to pose this problem.",4,,,,,,,2,232,,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
1618,,,1982,,,proper delivery methods. stuff are always in stocks.,5,,,,,,,2,52,,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
11231,11635.0,16822.0,15034,Agustin Barrachina,https://play-lh.googleusercontent.com/a-/ALV-UjX7zDQjMn4b5R4RWnWSi4uUKjuPdazu4WHHxenL_w6qWI1b,"It would be nice to have an option for the product to arrive later. Or in a particular day. If I buy the product today it will arrive tomorrow(Tuesday) but I won't be at home. So I have to wait and buy it tomorrow for it to arrive on Wednesday. Also, I once wanted for a product to arrive the birthday of my wife and I had to wait until more or less the dates were Ok. Even though I knew like a month in advance what I wanted.",4,0.0,26.10.2.100,2023-05-15 07:51:08,,,26.10.2.100,2,426,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
15621,16172.0,22947.0,18262,Rach Land,https://play-lh.googleusercontent.com/a-/ALV-UjXt3uOrIVEDUQ6p4dTB7PodAZzmi6rQkb5V-MCkIw--k2H_,"Ummm, this app randomly changed the language settings to Spanish. Unless of course mine is possessed as well. Could you please address this issue? Otherwise, I've never had any other issues.",4,0.0,24.12.6.100,2022-07-22 10:56:46,,,24.12.6.100,2,190,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
16878,17471.0,24968.0,14958,Michelle Costilla,https://play-lh.googleusercontent.com/a/ACg8ocL-5wTzbBaivluhjJNkwkZrKM_FGoMFBxHxs9RsmKOQ=mo,Fast shipping is what I love about Amazon,4,0.0,24.9.0.100,2022-05-06 22:12:46,,,24.9.0.100,2,41,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
2922,,,18776,,,"whenever ii want, where i want are at a reasonable speed.",4,,,,,,,2,57,,3,"['reasonable price', 'want reasonable', 'reasonable', 'need reasonable price', 'need reasonable', 'want want reasonable', 'want reasonable price', 'want want', 'want reasonable speed', 'grandfather', 'trade want', 'trade want want', 'usually want reasonable', 'usually need reasonable', 'thou provide', 'thou provide need', 'thou', 'speed usually need', 'reasonable speed', 'willing hunt', 'speed usually', 'reasonable speed usually', 'reasonable price grandfather', 'reasonable price usually', 'willing hunt thou']"
277,,,6697,,,they would forgotten to say a story mode of this app with general nackground.,4,,,,,,,2,77,,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
561,,,23731,,,the only gripe they have just because your app guzzles battery cells. i have other other options.,4,,,,,,,2,97,,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
476,488.0,749.0,10263,Dr. Jai Langston,https://play-lh.googleusercontent.com/a-/ALV-UjUeT7nNRMBgW1mU-jxWiMekOHxNjNvkmPPpUxnZdhqEHio,"Amazon shopping has always been simple, seamless, prompt, and professional. Issues that arose were solved fast. Items purchased were delivered even more faster...lol. I'm grateful for Amazon and even more grateful for their wonderful employees who make it happen on all levels. Amazon, be sure to always treat your staffers/team very well.",5,3.0,26.23.4.100,2024-01-03 12:26:49,,,26.23.4.100,2,339,en,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
16281,16854.0,24023.0,19401,Allan Chinn,https://play-lh.googleusercontent.com/a-/ALV-UjUB3wUXaxBDOmdA1wM-YiWkqvn4TqN0n0VHwaucVXRmXumV,"Getting better, next day shipping inconsistent. Same day shipping problematic.",4,0.0,24.11.0.100,2022-06-10 22:15:41,,,24.11.0.100,2,78,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
